Time,Type,Trial,L Dia [mm],L Area [mm],R Dia [mm],R Area [mm],L POR X [px],L POR Y [px],R POR X [px],R POR Y [px],Trigger
560583732,SMP,1,7.34,7.34,7.34,7.34,505.42,407.03,522.35,421.9,0
560603738,SMP,1,7.34,6.99,7.52,7.34,518.69,406.31,546.05,417.91,0
560623737,SMP,1,7.34,7.16,7.52,7.52,504.54,410.58,524.73,415.57,0
560643746,SMP,1,7.34,7.16,7.34,7.34,474.86,405.98,498.6,425.81,0
560663759,SMP,1,7.34,6.99,7.52,7.34,479.02,392.42,493.58,426.5,0
560683747,SMP,1,7.52,7.16,7.52,7.34,474.17,398.83,494.91,421.15,0
560703758,SMP,1,7.34,6.99,7.52,7.16,478.13,389.19,496.15,411.9,0
560723761,SMP,1,7.16,6.99,7.34,7.34,477.99,394.66,500.38,415.69,0
560743771,SMP,1,7.16,6.99,7.34,7.16,481.16,397.79,503.77,415.6,0
560763771,SMP,1,7.16,6.99,7.16,7.16,475.6,402.61,497.76,420.26,0
560783802,SMP,1,6.81,6.81,7.16,7.16,475.5,397.88,493.82,408.47,0
560803781,SMP,1,6.81,6.63,6.99,6.81,477.22,406.2,491.67,419.16,0
560823790,SMP,1,6.81,6.45,6.81,6.63,478.95,405.94,494.46,416.65,0
560843786,SMP,1,6.45,6.27,6.63,6.63,479.8,401.21,492.76,425.43,0
560863844,SMP,1,6.45,6.09,6.63,6.63,487.89,399.31,481.92,424.06,0
560883800,SMP,1,6.45,6.09,6.27,6.27,484.26,394.11,483.79,419.81,0
560903804,SMP,1,6.09,5.91,6.27,6.27,481.04,397.27,480.11,421.38,0
560923809,SMP,1,6.09,5.91,6.09,5.91,485.78,402.28,468.73,420.08,0
560943824,SMP,1,5.73,5.73,6.09,5.91,483.53,388.32,475.5,418.91,0
560963808,SMP,1,5.91,5.55,5.73,5.73,490.03,392.51,471.7,407.37,0
560983820,SMP,1,5.73,5.55,5.73,5.55,490.89,387.66,467.19,405.89,0
561003820,SMP,1,5.19,2.87,5.55,3.4,781.95,871.76,523.47,766.88,0
561023832,SMP,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
561043833,SMP,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
561063840,SMP,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
561083816,SMP,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
561103839,SMP,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
561123849,SMP,1,2.33,1.43,2.33,1.79,1029.22,872.37,405.66,912.4,0
561143852,SMP,1,5.01,3.94,5.01,3.94,572.33,444.48,479.6,494.89,0
561163863,SMP,1,5.01,4.84,4.84,4.84,571.33,306.37,508.29,346.62,0
561183858,SMP,1,5.01,4.48,4.84,4.66,565.09,348.02,504.62,380.13,0
561203867,SMP,1,4.84,4.48,5.01,4.84,553.51,359.43,518.17,378.26,0
561223864,SMP,1,4.84,4.48,5.01,4.66,549.2,356.84,510.59,393.44,0
561243870,SMP,1,4.84,4.48,4.84,4.48,558.15,351.19,506.52,376.63,0
561263880,SMP,1,4.84,4.12,4.66,4.66,557.06,352.56,500.7,363.31,0
561283885,SMP,1,4.84,4.3,4.66,4.66,567.95,352.11,502.87,367.81,0
561303891,SMP,1,4.66,4.12,4.66,4.48,568.29,348.8,492.96,367.52,0
561323892,SMP,1,4.66,4.3,4.66,4.3,564.98,349.95,491.43,364.03,0
561343901,SMP,1,4.66,4.12,4.66,4.48,556.5,355.32,486.81,370.16,0
561363929,SMP,1,4.84,4.12,4.48,4.3,551.24,348.72,491.95,367.47,0
561383910,SMP,1,4.48,4.3,4.48,4.3,553.77,344.9,494.68,370.57,0
561403913,SMP,1,4.48,4.12,4.48,4.3,552.1,346.73,490.68,364.94,0
561423911,SMP,1,4.48,4.12,4.48,4.48,553.14,345.07,494.47,370.55,0
561443961,SMP,1,4.66,4.12,4.48,4.3,552.93,350.33,497.76,365.22,0
561463931,SMP,1,4.48,3.94,4.48,4.3,555.45,344.37,491.33,361.93,0
561483942,SMP,1,4.66,4.12,4.66,4.48,550.15,347.83,496.66,365.34,0
561503924,SMP,1,4.66,4.3,4.48,4.3,562.05,347.22,493.86,357.91,0
561523941,SMP,1,4.48,4.3,4.66,4.48,562.12,344.62,489.38,359.02,0
561543942,SMP,1,4.48,4.12,4.66,4.48,557.05,345.61,491.15,356.6,0
561563944,SMP,1,4.66,4.12,4.66,4.3,557.2,346.77,490.9,359.16,0
561583941,SMP,1,4.66,4.12,4.66,4.48,558.52,348.08,488.0,361.51,0
561603951,SMP,1,4.66,4.3,4.48,4.48,570.03,319.33,505.41,322.26,0
561623957,SMP,1,4.66,4.12,4.66,4.3,587.31,274.75,514.27,280.84,0
561643953,SMP,1,4.66,4.12,4.48,4.3,579.2,275.14,510.03,278.28,0
561663971,SMP,1,4.66,4.3,4.84,4.3,570.73,281.1,508.1,284.06,0
561683975,SMP,1,4.84,4.3,4.66,4.12,573.46,273.35,505.91,279.56,0
561703964,SMP,1,4.66,4.12,4.84,4.48,566.33,276.97,509.18,287.4,0
561723983,SMP,1,4.66,4.12,4.84,4.3,569.28,273.32,511.48,281.39,0
561743976,SMP,1,4.66,4.12,4.66,4.3,565.82,274.29,518.95,280.91,0
561763993,SMP,1,4.66,4.12,4.66,4.3,573.77,279.58,511.68,290.44,0
561783993,SMP,1,4.66,4.12,4.66,4.3,574.4,281.51,519.54,284.52,0
561804002,SMP,1,4.66,4.3,4.66,4.3,570.46,282.28,517.78,279.5,0
561824001,SMP,1,4.66,4.3,4.66,4.3,571.82,275.17,519.12,288.75,0
561844010,SMP,1,4.84,4.12,4.66,4.48,571.56,272.39,521.53,290.87,0
561864007,SMP,1,4.84,4.3,4.66,4.48,561.41,279.37,521.44,288.33,0
561884010,SMP,1,4.66,4.12,4.66,4.3,565.84,278.04,523.29,285.11,0
561904023,SMP,1,4.66,4.12,4.66,4.3,566.99,278.11,524.06,288.91,0
561924004,SMP,1,4.66,4.3,4.66,4.3,562.5,278.77,516.66,290.18,0
561944028,SMP,1,4.66,4.3,4.66,4.48,565.12,275.23,520.84,291.06,0
561964037,SMP,1,4.66,4.12,4.66,4.66,566.69,277.7,516.7,296.05,0
561984047,SMP,1,4.84,4.12,4.84,4.48,573.64,280.75,513.1,293.94,0
562004044,SMP,1,4.84,4.3,4.84,4.48,586.52,285.44,512.64,292.58,0
562024100,SMP,1,4.66,4.12,4.84,4.48,578.45,281.43,505.76,299.35,0
562044048,SMP,1,4.84,4.12,4.84,4.48,567.81,291.79,512.77,292.31,0
562064061,SMP,1,4.84,4.3,4.84,4.48,573.71,274.71,506.89,294.83,0
562084037,SMP,1,4.84,4.3,4.84,4.48,565.92,284.67,507.07,294.12,0
562104116,SMP,1,4.66,4.48,4.66,4.48,572.19,271.28,510.64,286.89,0
562124072,SMP,1,4.84,4.3,4.66,4.48,570.53,279.69,511.83,288.66,0
562144070,SMP,1,4.84,4.12,4.66,4.48,576.6,267.38,514.58,289.79,0
562164073,SMP,1,4.84,4.3,4.66,4.48,564.62,281.46,508.55,293.94,0
562184083,SMP,1,4.84,4.12,4.66,4.48,563.92,283.0,518.53,295.91,0
562204085,SMP,1,4.84,4.3,4.84,4.48,520.17,274.46,484.63,278.1,0
562224095,SMP,1,4.66,4.12,4.84,4.3,387.54,219.68,353.53,240.9,0
562244093,SMP,1,4.66,4.12,4.84,4.48,346.01,217.14,315.09,215.64,0
562264106,SMP,1,4.66,4.12,4.66,4.48,343.72,209.7,309.91,211.83,0
562284104,SMP,1,4.48,4.12,5.01,4.48,352.02,214.02,309.8,209.6,0
562304113,SMP,1,4.66,4.12,4.66,4.48,355.68,211.7,305.93,214.5,0
562324115,SMP,1,4.48,4.12,4.84,4.66,360.24,205.05,307.19,209.53,0
562344111,SMP,1,4.84,4.12,4.84,4.66,366.98,213.69,308.17,214.04,0
562364127,SMP,1,4.48,4.3,4.84,4.48,365.63,209.77,311.46,210.37,0
562384127,SMP,1,4.66,4.12,5.01,4.66,363.33,213.0,305.85,216.63,0
562404134,SMP,1,4.66,4.3,5.01,4.66,374.69,209.15,303.75,213.41,0
562424138,SMP,1,4.66,4.12,5.01,4.66,367.92,209.92,307.72,217.37,0
562444147,SMP,1,4.66,4.3,5.01,4.66,363.64,201.22,312.87,220.46,0
562464168,SMP,1,4.84,4.3,5.01,4.66,362.88,196.73,317.19,213.47,0
562484133,SMP,1,4.66,4.3,5.01,4.48,372.72,203.31,315.87,224.56,0
562504155,SMP,1,4.66,4.3,5.01,4.66,360.46,204.86,312.07,220.34,0
562524159,SMP,1,4.66,4.3,5.01,4.66,366.45,207.45,308.95,227.0,0
562544164,SMP,1,4.66,4.48,5.01,4.48,371.82,209.98,308.29,223.55,0
562564167,SMP,1,4.84,4.48,5.01,4.84,305.64,252.98,275.53,244.05,0
562584160,SMP,1,4.66,4.3,4.84,4.84,303.51,274.16,236.59,286.59,0
562604174,SMP,1,4.66,4.3,5.01,4.66,296.59,277.94,240.98,289.47,0
562624176,SMP,1,4.84,4.48,4.84,4.66,297.44,283.35,236.57,290.81,0
562644162,SMP,1,4.66,4.3,5.01,4.84,305.68,285.06,240.34,289.95,0
562664187,SMP,1,4.84,4.66,5.01,4.84,296.49,287.52,248.27,290.79,0
562684243,SMP,1,4.66,4.66,5.01,4.66,303.27,276.7,246.67,292.97,0
562704197,SMP,1,4.84,4.3,5.01,4.66,296.75,286.66,248.02,295.45,0
562724215,SMP,1,4.84,4.48,5.19,4.66,313.56,282.4,247.27,283.5,0
562744206,SMP,1,4.84,4.48,5.19,4.84,478.11,227.8,433.09,230.11,0
562764268,SMP,1,5.19,4.66,5.01,4.66,593.67,187.79,534.05,182.31,0
562784224,SMP,1,5.19,4.48,5.01,4.66,584.24,171.94,530.64,176.7,0
562804219,SMP,1,5.01,4.48,5.01,4.66,579.97,175.98,531.03,194.04,0
562824226,SMP,1,5.01,4.66,5.01,4.66,591.42,178.54,538.12,191.25,0
562844227,SMP,1,5.19,4.66,5.19,4.66,580.28,175.47,533.13,181.18,0
562864234,SMP,1,5.19,4.66,5.19,4.84,575.14,174.57,531.86,186.67,0
562884238,SMP,1,5.19,4.66,5.37,4.66,577.03,174.27,538.93,191.97,0
562904246,SMP,1,5.19,4.66,5.19,5.01,575.16,182.52,537.92,189.71,0
562924248,SMP,1,5.19,4.66,5.19,4.84,577.61,184.52,542.14,191.01,0
562944244,SMP,1,5.37,4.84,5.19,4.66,657.42,168.45,630.62,166.59,0
562964257,SMP,1,5.55,4.84,5.19,4.84,760.61,149.96,737.16,167.51,0
562984254,SMP,1,5.55,4.84,5.19,4.84,760.79,149.04,752.71,180.89,0
563004266,SMP,1,5.55,4.84,5.19,5.01,765.09,145.07,736.45,162.32,0
563024271,SMP,1,5.37,4.84,5.19,4.84,772.71,154.55,722.13,161.95,0
563044279,SMP,1,5.55,5.01,5.19,5.01,770.21,146.37,719.65,168.26,0
563064274,SMP,1,5.55,4.84,5.37,4.84,772.67,155.91,724.11,165.93,0
563084277,SMP,1,5.37,4.84,5.37,5.01,774.28,155.4,718.8,158.83,0
563104282,SMP,1,5.37,4.84,5.37,4.84,770.92,152.01,727.81,163.89,0
563124287,SMP,1,5.37,4.84,5.19,5.01,773.36,156.74,732.07,168.99,0
563144300,SMP,1,5.37,4.84,5.19,4.84,768.18,156.91,731.71,173.45,0
563164299,SMP,1,5.37,4.84,5.37,5.01,766.45,153.84,731.38,163.71,0
563184307,SMP,1,5.37,5.01,5.37,5.01,769.61,160.16,729.04,175.16,0
563204283,SMP,1,5.37,5.01,5.19,5.19,785.26,229.31,767.74,230.36,0
563224315,SMP,1,5.55,5.19,5.19,5.55,776.77,441.26,772.82,423.75,0
563244314,SMP,1,5.55,5.19,5.19,5.37,761.26,527.47,740.14,495.22,0
563264332,SMP,1,5.37,5.01,5.19,5.37,769.76,526.95,731.89,509.1,0
563284327,SMP,1,5.55,5.19,5.19,5.37,761.33,522.43,743.26,515.69,0
563304325,SMP,1,5.37,5.19,5.19,5.55,765.58,523.49,749.65,509.6,0
563324336,SMP,1,5.37,5.19,5.37,5.37,765.6,516.92,747.53,511.5,0
563344374,SMP,1,5.37,5.01,5.37,5.37,770.5,514.33,729.39,504.39,0
563364345,SMP,1,5.37,5.19,5.19,5.37,764.37,532.27,731.5,514.28,0
563384351,SMP,1,5.55,5.37,5.19,5.37,763.3,519.92,741.35,512.77,0
563404348,SMP,1,5.37,5.01,5.19,5.55,767.35,525.55,747.56,505.85,0
563424358,SMP,1,5.37,5.19,5.19,5.55,767.5,531.9,749.77,506.18,0
563444358,SMP,1,5.37,5.37,5.37,5.55,762.56,520.48,748.37,502.4,0
563464372,SMP,1,5.37,5.37,5.37,5.55,769.14,526.48,748.69,504.7,0
563484366,SMP,1,5.55,5.19,5.37,5.55,760.91,524.66,750.7,502.42,0
563504379,SMP,1,5.55,5.37,5.37,5.55,760.52,535.01,749.18,499.95,0
563524379,SMP,1,5.55,5.37,5.19,5.55,793.28,494.37,760.14,471.16,0
563544375,SMP,1,5.55,5.19,5.37,5.73,795.76,455.5,763.63,431.33,0
563564389,SMP,1,5.55,5.37,5.19,5.55,806.78,445.83,757.05,443.67,0
563584386,SMP,1,5.55,5.37,5.55,5.55,797.89,449.83,756.04,441.66,0
563604397,SMP,1,5.73,5.37,5.37,5.55,792.67,447.72,759.34,442.71,0
563624400,SMP,1,5.55,5.37,5.55,5.55,793.61,447.83,756.61,444.94,0
563644421,SMP,1,5.73,5.37,5.55,5.55,791.9,453.77,757.78,449.0,0
563664407,SMP,1,5.73,5.37,5.37,5.55,796.3,449.59,763.94,448.87,0
563684419,SMP,1,5.55,5.19,5.37,5.55,794.74,439.46,768.4,447.85,0
563704409,SMP,1,5.73,5.37,5.37,5.73,795.28,440.85,768.04,455.44,0
563724417,SMP,1,5.55,5.37,5.37,5.73,758.85,455.43,733.71,441.83,0
563744430,SMP,1,5.55,5.01,5.55,5.73,563.86,396.03,558.62,400.69,0
563764424,SMP,1,5.55,5.19,5.73,5.55,504.24,390.03,479.4,375.33,0
563784440,SMP,1,5.73,5.19,5.55,5.55,500.06,383.12,482.79,384.94,0
563804440,SMP,1,5.55,5.19,5.55,5.73,513.42,386.84,489.92,389.18,0
563824447,SMP,1,5.55,5.19,5.55,5.55,512.72,383.8,493.39,393.42,0
563844450,SMP,1,5.55,5.19,5.73,5.73,511.97,390.17,491.28,392.74,0
563864449,SMP,1,5.55,5.37,5.73,5.73,513.16,379.24,495.53,393.98,0
563884460,SMP,1,5.55,5.37,5.73,5.73,510.2,378.96,495.41,393.51,0
563904463,SMP,1,5.55,5.37,5.73,5.73,509.65,389.54,497.61,397.78,0
563924498,SMP,1,5.55,5.37,5.73,5.73,506.31,385.11,494.13,396.64,0
563944471,SMP,1,5.73,5.19,5.91,5.73,506.89,379.59,494.94,395.97,0
563964484,SMP,1,5.73,5.37,5.91,5.73,499.03,394.65,493.7,411.32,0
563984479,SMP,1,5.73,5.55,5.73,5.73,506.7,395.49,486.92,404.34,0
564004487,SMP,1,5.73,5.73,5.91,5.73,491.11,397.93,489.6,405.56,0
564024490,SMP,1,5.73,5.37,5.91,5.91,501.16,401.71,490.57,413.0,0
564044501,SMP,1,5.73,5.55,5.91,6.09,494.57,400.61,484.64,405.15,0
564064498,SMP,1,5.73,5.55,5.73,5.91,491.83,394.41,458.02,407.14,0
564084501,SMP,1,5.73,5.55,5.91,5.73,481.37,394.34,450.5,412.34,0
564104508,SMP,1,5.73,5.37,5.91,5.73,483.61,397.13,448.25,414.29,0
564124509,SMP,1,5.73,5.55,5.91,5.73,483.19,399.57,451.76,416.9,0
564144520,SMP,1,5.73,5.55,5.91,5.73,479.86,408.19,450.56,410.14,0
564164520,SMP,1,5.73,5.55,5.91,5.91,479.37,404.62,453.29,420.46,0
564184521,SMP,1,5.73,5.73,5.73,5.91,479.64,407.52,447.76,410.53,0
564204508,SMP,1,5.73,5.55,5.91,5.73,479.88,401.79,453.43,407.53,0
564224533,SMP,1,5.73,5.73,5.91,5.73,484.05,405.4,451.95,411.48,0
564244541,SMP,1,5.73,5.55,5.91,5.73,480.31,401.4,447.36,413.61,0
564264528,SMP,1,5.73,5.55,5.91,5.73,474.66,402.59,452.03,416.0,0
564284548,SMP,1,5.73,5.55,5.91,5.73,487.76,401.43,452.76,413.46,0
564304550,SMP,1,5.73,5.55,5.91,5.73,480.75,406.9,454.21,416.1,0
564324551,SMP,1,5.73,5.55,5.91,5.91,475.23,402.05,467.66,414.14,0
564344562,SMP,1,5.73,5.37,5.91,5.73,474.55,404.54,466.57,406.0,0
564364559,SMP,1,5.73,5.37,5.91,5.73,477.07,390.41,471.7,393.19,0
564384569,SMP,1,5.73,5.55,5.73,5.73,474.13,392.11,467.98,402.87,0
564404571,SMP,1,5.73,5.37,5.73,5.55,481.65,401.56,468.0,405.02,0
564424574,SMP,1,5.55,5.37,5.73,5.73,477.91,392.11,464.88,396.6,0
564444578,SMP,1,5.73,5.37,5.91,5.73,471.93,387.26,459.74,404.95,0
564464586,SMP,1,5.73,5.37,5.91,5.73,481.84,389.86,458.31,403.49,0
564484587,SMP,1,5.73,5.37,5.73,5.55,474.2,400.04,456.99,399.0,0
564504595,SMP,1,5.73,5.37,5.73,5.55,467.08,390.38,455.02,402.57,0
564524600,SMP,1,5.73,5.19,5.73,5.55,479.69,381.08,459.09,395.64,0
564544605,SMP,1,5.73,5.19,5.73,5.55,470.91,390.17,461.7,402.79,0
564564609,SMP,1,5.55,5.19,5.55,5.55,475.78,385.59,462.77,397.76,0
564584615,SMP,1,5.73,5.19,5.55,5.55,472.51,384.21,464.69,388.61,0
564604620,SMP,1,5.55,5.19,5.55,5.55,475.87,383.28,457.39,396.2,0
564624627,SMP,1,5.55,5.19,5.55,5.55,474.76,394.2,456.18,394.88,0
564644645,SMP,1,5.55,5.19,5.55,5.55,479.38,381.42,453.97,392.54,0
564664642,SMP,1,5.73,5.19,5.55,5.37,482.13,384.74,455.62,394.32,0
564684631,SMP,1,5.55,5.19,5.55,5.55,483.32,376.4,461.93,394.1,0
564704632,SMP,1,5.37,5.19,5.55,5.37,484.44,372.53,453.45,393.18,0
564724644,SMP,1,5.55,5.37,5.55,5.73,477.04,369.24,460.38,391.41,0
564744648,SMP,1,5.55,5.19,5.55,5.55,484.13,377.88,472.07,383.71,0
564764656,SMP,1,5.55,5.19,5.55,5.55,473.53,375.08,473.02,380.4,0
564784655,SMP,1,5.55,5.37,5.55,5.55,466.55,372.45,468.05,392.46,0
564804661,SMP,1,5.55,5.19,5.55,5.55,484.08,372.35,461.91,385.7,0
564824661,SMP,1,5.55,5.19,5.55,5.55,472.94,371.19,453.32,384.02,0
564844671,SMP,1,5.55,5.19,5.55,5.55,471.03,380.67,456.33,392.81,0
564864674,SMP,1,5.73,5.37,5.55,5.55,475.17,382.38,455.67,391.14,0
564884696,SMP,1,5.37,5.19,5.55,5.55,474.07,378.36,457.61,394.28,0
564904682,SMP,1,5.73,5.19,5.73,5.55,480.14,382.88,455.47,395.36,0
564924685,SMP,1,5.55,5.19,5.73,5.37,392.8,360.84,365.94,374.95,0
564944690,SMP,1,5.19,5.19,5.73,5.55,255.21,310.53,237.24,346.16,0
564964692,SMP,1,5.37,5.01,5.55,5.19,254.38,308.06,226.12,348.19,0
564984701,SMP,1,5.19,5.01,5.55,5.37,248.36,307.31,227.9,340.85,0
565004705,SMP,1,5.19,5.19,5.55,5.19,245.57,310.06,230.86,339.75,0
565024713,SMP,1,5.19,5.19,5.55,5.19,243.15,312.81,229.18,340.56,0
565044709,SMP,1,5.37,5.01,5.55,5.19,243.24,305.78,222.36,336.65,0
565064722,SMP,1,5.19,4.84,5.55,5.37,243.98,315.55,223.13,333.13,0
565084727,SMP,1,5.19,5.01,5.55,5.19,244.51,311.73,225.09,341.24,0
565104723,SMP,1,5.19,4.84,5.55,5.19,253.05,312.59,226.34,330.84,0
565124731,SMP,1,5.19,4.84,5.55,5.19,251.63,308.05,228.81,334.0,0
565144733,SMP,1,5.19,5.01,5.55,5.19,247.95,313.7,222.7,340.7,0
565164743,SMP,1,5.19,5.19,5.55,5.19,244.64,318.27,223.86,341.77,0
565184739,SMP,1,5.19,5.01,5.55,5.19,242.52,308.16,231.48,342.46,0
565204739,SMP,1,5.37,5.01,5.55,5.19,250.47,316.21,237.37,338.99,0
565224752,SMP,1,5.37,5.19,5.73,5.37,252.51,317.18,240.14,344.65,0
565244754,SMP,1,5.01,4.84,5.55,5.37,248.33,320.62,237.98,350.34,0
565264736,SMP,1,5.37,5.19,5.55,5.19,253.94,313.17,230.5,338.26,0
565284766,SMP,1,5.37,5.19,5.55,5.37,247.65,314.87,232.54,339.86,0
565304772,SMP,1,5.37,4.84,5.55,5.19,257.95,316.1,228.76,339.38,0
565324782,SMP,1,5.37,5.19,5.73,5.37,264.28,319.83,219.01,350.0,0
565344781,SMP,1,5.37,5.01,5.73,5.19,224.04,249.04,198.02,259.17,0
565364782,SMP,1,5.37,5.01,5.55,5.01,229.39,206.74,203.25,224.0,0
565384780,SMP,1,5.19,5.01,5.55,5.19,223.84,202.44,196.3,223.82,0
565404793,SMP,1,5.37,5.01,5.73,5.19,226.79,204.72,189.66,230.45,0
565424793,SMP,1,5.37,5.01,5.55,5.19,229.53,207.59,195.32,229.47,0
565444816,SMP,1,5.37,5.01,5.55,5.19,228.76,208.53,197.31,229.86,0
565464802,SMP,1,5.37,5.01,5.55,5.19,223.17,217.18,190.68,228.32,0
565484814,SMP,1,5.19,5.01,5.55,5.19,225.36,208.82,190.1,217.72,0
565504811,SMP,1,5.19,5.01,5.55,5.19,225.42,205.97,191.71,218.12,0
565524822,SMP,1,5.19,5.19,5.55,5.19,228.97,210.77,187.17,225.75,0
565544826,SMP,1,5.55,5.01,5.55,5.19,235.84,215.7,188.9,226.15,0
565564827,SMP,1,5.37,5.01,5.55,5.19,222.58,215.46,183.38,235.25,0
565584813,SMP,1,5.19,5.19,5.73,5.19,235.22,211.6,195.87,223.95,0
565604832,SMP,1,5.19,5.01,5.55,5.19,230.18,210.22,195.18,224.23,0
565624844,SMP,1,5.55,5.19,5.73,5.19,285.29,199.07,260.15,210.42,0
565644815,SMP,1,5.55,5.19,5.73,5.01,429.14,172.46,393.99,171.92,0
565664851,SMP,1,5.73,5.01,5.55,5.19,461.03,166.36,436.48,164.82,0
565684853,SMP,1,5.73,5.19,5.55,5.01,457.92,156.84,427.47,161.7,0
565704829,SMP,1,5.73,5.01,5.73,5.19,457.62,157.47,424.14,162.61,0
565724874,SMP,1,5.55,5.01,5.73,5.01,453.27,156.16,419.4,173.65,0
565744866,SMP,1,5.73,4.84,5.55,5.19,479.84,148.72,449.67,167.38,0
565764872,SMP,1,5.73,5.01,5.55,5.01,590.94,150.83,572.19,162.44,0
565784864,SMP,1,5.55,5.01,5.55,5.01,604.25,142.18,593.28,149.33,0
565804882,SMP,1,5.73,5.01,5.37,4.84,598.66,141.99,596.31,158.06,0
565824887,SMP,1,5.73,5.01,5.73,5.19,598.94,144.73,597.23,155.3,0
565844886,SMP,1,5.73,5.01,5.55,5.01,589.57,145.96,598.48,153.47,0
565864890,SMP,1,5.91,5.01,5.55,5.01,590.41,141.78,598.9,144.39,0
565884894,SMP,1,5.73,5.01,5.73,5.01,592.65,147.12,597.77,158.49,0
565904911,SMP,1,5.73,5.01,5.55,5.19,591.05,148.98,600.88,156.51,0
565924905,SMP,1,5.55,5.01,5.73,5.01,592.34,150.86,597.38,159.26,0
565944919,SMP,1,5.73,5.19,5.73,5.01,601.51,141.7,598.67,157.94,0
565964913,SMP,1,5.73,5.19,5.55,5.19,585.42,149.97,593.72,155.41,0
565984923,SMP,1,5.91,5.01,5.73,5.01,606.69,151.85,594.84,160.34,0
566004904,SMP,1,5.73,5.19,5.55,5.19,718.28,150.82,713.76,154.07,0
566024924,SMP,1,5.91,5.37,5.55,5.37,745.67,163.65,755.91,163.02,0
566044933,SMP,1,5.73,5.19,5.55,5.19,751.15,161.86,741.8,172.2,0
566064934,SMP,1,5.91,5.01,5.55,5.19,755.62,166.29,734.21,162.95,0
566084945,SMP,1,5.91,5.01,5.55,5.37,751.43,166.51,731.34,168.79,0
566104943,SMP,1,6.09,5.19,5.55,5.19,751.23,167.65,722.21,162.25,0
566124954,SMP,1,5.91,5.01,5.55,5.37,752.34,170.54,723.61,164.03,0
566144951,SMP,1,5.73,5.01,5.55,5.37,745.12,170.42,715.36,167.33,0
566164955,SMP,1,5.73,5.01,5.55,5.37,751.81,171.62,718.58,165.3,0
566184968,SMP,1,5.91,5.19,5.55,5.37,747.51,168.3,719.64,167.94,0
566204955,SMP,1,5.73,5.19,5.73,5.37,746.48,171.67,720.04,167.58,0
566224973,SMP,1,5.73,5.01,5.73,5.37,745.81,168.87,724.41,169.07,0
566244972,SMP,1,5.73,5.01,5.73,5.37,743.74,170.63,721.31,165.65,0
566264973,SMP,1,5.73,5.01,5.73,5.37,747.52,175.35,719.15,171.96,0
566284963,SMP,1,5.73,5.19,5.55,5.37,746.02,168.71,725.06,158.85,0
566304984,SMP,1,5.73,5.01,5.73,5.37,749.71,164.97,728.91,168.06,0
566324996,SMP,1,5.73,5.19,5.55,5.55,859.84,208.15,847.18,204.28,0
566344996,SMP,1,5.73,5.19,5.37,5.55,879.57,212.18,862.16,230.61,0
566365003,SMP,1,5.73,5.19,5.55,5.55,885.9,219.8,869.43,232.0,0
566385005,SMP,1,5.73,5.19,5.55,5.73,876.66,212.18,866.51,228.67,0
566405014,SMP,1,5.91,5.19,5.55,5.55,876.49,214.37,867.48,223.82,0
566425004,SMP,1,5.55,5.19,5.55,5.55,880.47,213.38,856.64,217.12,0
566445028,SMP,1,5.73,5.01,5.37,5.55,878.5,209.71,850.88,228.0,0
566465026,SMP,1,5.91,5.01,5.37,5.55,880.21,223.28,852.76,226.8,0
566485020,SMP,1,5.91,5.37,5.37,5.55,879.35,223.61,848.81,220.59,0
566505036,SMP,1,5.55,5.01,5.37,5.55,874.14,217.77,850.66,222.62,0
566525045,SMP,1,5.73,5.19,5.55,5.55,869.03,213.33,845.95,209.3,0
566545044,SMP,1,5.73,5.01,5.55,5.55,857.69,188.98,850.82,208.71,0
566565026,SMP,1,5.91,5.19,5.55,5.55,867.4,206.47,851.83,209.11,0
566585056,SMP,1,5.91,5.19,5.55,5.55,863.55,194.01,849.77,210.85,0
566605062,SMP,1,5.91,5.19,5.55,5.55,872.86,200.83,854.99,213.82,0
566625053,SMP,1,5.91,5.37,5.55,5.55,871.42,199.02,852.4,207.58,0
566645071,SMP,1,5.91,5.19,5.55,5.55,868.3,195.15,851.39,206.29,0
566665066,SMP,1,5.73,5.19,5.55,5.55,865.35,203.9,851.46,217.45,0
566685075,SMP,1,5.91,5.19,5.73,5.55,867.84,201.24,853.21,216.61,0
566705053,SMP,1,5.73,5.19,5.55,5.55,869.74,196.06,855.1,221.22,0
566725085,SMP,1,5.73,5.19,5.55,5.55,873.9,208.07,852.53,216.48,0
566745084,SMP,1,5.91,5.19,5.55,5.55,867.16,203.39,850.85,211.79,0
566765088,SMP,1,5.91,5.19,5.55,5.55,869.35,204.05,848.3,204.51,0
566785085,SMP,1,5.73,5.19,5.73,5.55,841.3,214.18,806.91,210.72,0
566805098,SMP,1,5.73,5.19,5.73,5.73,632.49,288.16,599.22,274.9,0
566825106,SMP,1,5.55,5.19,5.91,5.73,521.2,367.25,488.16,359.75,0
566845107,SMP,1,5.55,5.37,5.91,5.73,512.71,369.51,503.06,366.77,0
566865115,SMP,1,5.73,5.19,5.73,5.73,514.85,368.14,504.9,373.73,0
566885116,SMP,1,5.73,5.19,5.73,5.55,521.3,366.58,499.12,373.29,0
